index,mos,im_loc
392,78.2252911,voc_emotic_ava/JPEGImages__2009_000886.jpg
393,59.51837459,voc_emotic_ava/AVA__97783.jpg
394,73.93064285,voc_emotic_ava/VOC2012__2008_005759.jpg
395,65.29379491,voc_emotic_ava/AVA__265440.jpg
396,74.72740226,voc_emotic_ava/JPEGImages__2008_006461.jpg
397,64.92091516,voc_emotic_ava/JPEGImages__2012_003323.jpg
398,68.78258365,voc_emotic_ava/JPEGImages__2012_002863.jpg
399,72.63435545,voc_emotic_ava/EMOTIC__COCO_val2014_000000568560.jpg
400,56.84159348,voc_emotic_ava/VOC2012__2012_002107.jpg
401,68.55576047,voc_emotic_ava/JPEGImages__2011_005349.jpg
402,74.23849847,voc_emotic_ava/JPEGImages__2009_001027.jpg
403,67.34975268,voc_emotic_ava/JPEGImages__2011_003637.jpg
404,78.06323441,voc_emotic_ava/VOC2012__2011_007097.jpg
405,63.89336273,voc_emotic_ava/VOC2012__2012_000456.jpg
406,70.85867616,voc_emotic_ava/VOC2012__2008_006054.jpg
407,75.24551868,voc_emotic_ava/JPEGImages__2012_001813.jpg
408,73.5922642,voc_emotic_ava/JPEGImages__2011_005794.jpg
409,78.71789567,voc_emotic_ava/AVA__215618.jpg
410,68.88885988,voc_emotic_ava/AVA__25300.jpg
411,73.75990358,voc_emotic_ava/EMOTIC__COCO_train2014_000000327499.jpg
412,76.5439668,voc_emotic_ava/VOC2012__2008_002460.jpg
413,66.31841587,voc_emotic_ava/EMOTIC__COCO_val2014_000000183970.jpg
414,64.04976494,voc_emotic_ava/EMOTIC__COCO_train2014_000000122264.jpg
415,74.93540451,voc_emotic_ava/AVA__807297.jpg
416,77.21507732,voc_emotic_ava/EMOTIC__COCO_train2014_000000373813.jpg
417,67.91539408,voc_emotic_ava/JPEGImages__2012_001375.jpg
418,73.85114894,voc_emotic_ava/VOC2012__2010_002316.jpg
419,73.57082488,voc_emotic_ava/VOC2012__2008_004867.jpg
420,69.26408233,voc_emotic_ava/JPEGImages__2009_003677.jpg
421,75.61531296,voc_emotic_ava/JPEGImages__2011_003242.jpg
422,70.69808852,voc_emotic_ava/VOC2012__2009_005092.jpg
423,80.72275921,voc_emotic_ava/AVA__590835.jpg
424,66.67551543,voc_emotic_ava/JPEGImages__2008_008297.jpg
425,71.02676187,voc_emotic_ava/AVA__38770.jpg
426,70.81493661,voc_emotic_ava/VOC2012__2011_001802.jpg
427,69.9349113,voc_emotic_ava/EMOTIC__COCO_train2014_000000188589.jpg
428,67.80267063,voc_emotic_ava/VOC2012__2008_007528.jpg
429,73.5430293,voc_emotic_ava/VOC2012__2012_003879.jpg
430,73.8521217,voc_emotic_ava/JPEGImages__2009_004606.jpg
431,74.52202957,voc_emotic_ava/VOC2012__2011_004846.jpg
432,73.91462471,voc_emotic_ava/JPEGImages__2010_002224.jpg
433,76.23613595,voc_emotic_ava/EMOTIC__COCO_train2014_000000401201.jpg
434,66.57866366,voc_emotic_ava/EMOTIC__e6mfk3boq4jnl6tpob.jpg
435,65.65712903,voc_emotic_ava/AVA__369532.jpg
436,69.89422444,voc_emotic_ava/AVA__578498.jpg
437,69.55397697,voc_emotic_ava/AVA__654662.jpg
438,77.4276494,voc_emotic_ava/EMOTIC__COCO_train2014_000000073786.jpg
439,71.91091455,voc_emotic_ava/VOC2012__2009_000458.jpg
440,73.65553969,voc_emotic_ava/VOC2012__2010_003886.jpg
441,68.9273772,voc_emotic_ava/AVA__599482.jpg
442,73.4669688,voc_emotic_ava/JPEGImages__2009_003032.jpg
443,73.99004965,voc_emotic_ava/JPEGImages__2012_003748.jpg
444,70.83476733,voc_emotic_ava/VOC2012__2008_008498.jpg
445,78.47985081,blur_dataset/out_of_focus0053.jpg
446,75.16827055,voc_emotic_ava/AVA__104749.jpg
447,75.68283958,voc_emotic_ava/VOC2012__2011_002375.jpg
448,82.4651903,voc_emotic_ava/EMOTIC__COCO_train2014_000000014036.jpg
449,71.5675323,voc_emotic_ava/AVA__17376.jpg
450,70.14201303,voc_emotic_ava/JPEGImages__2010_005719.jpg
451,77.88005048,voc_emotic_ava/AVA__202406.jpg
452,80.48769593,voc_emotic_ava/EMOTIC__COCO_train2014_000000403680.jpg
453,70.54110414,voc_emotic_ava/VOC2012__2008_001200.jpg
454,81.11766807,voc_emotic_ava/VOC2012__2010_002450.jpg
455,78.1065033,voc_emotic_ava/JPEGImages__2011_003634.jpg
456,59.77558081,voc_emotic_ava/AVA__23546.jpg
457,70.07811219,voc_emotic_ava/VOC2012__2010_006542.jpg
458,70.3377962,voc_emotic_ava/EMOTIC__COCO_train2014_000000211486.jpg
459,81.4091717,voc_emotic_ava/VOC2012__2010_004693.jpg
460,76.19693504,voc_emotic_ava/EMOTIC__COCO_val2014_000000512116.jpg
461,73.43790253,voc_emotic_ava/JPEGImages__2011_002192.jpg
462,71.76288564,voc_emotic_ava/AVA__795504.jpg
463,73.88573235,blur_dataset/out_of_focus0693.jpg
464,72.50513738,voc_emotic_ava/EMOTIC__COCO_train2014_000000474601.jpg
465,69.55546524,voc_emotic_ava/JPEGImages__2008_002321.jpg
466,68.05641063,voc_emotic_ava/JPEGImages__2011_004299.jpg
467,75.83764291,voc_emotic_ava/JPEGImages__2011_006637.jpg
468,70.81291294,voc_emotic_ava/JPEGImages__2011_005791.jpg
469,75.84562672,voc_emotic_ava/EMOTIC__COCO_train2014_000000003920.jpg
470,74.28651805,voc_emotic_ava/VOC2012__2008_008166.jpg
471,68.91185223,voc_emotic_ava/AVA__941570.jpg
472,75.22150402,voc_emotic_ava/VOC2012__2012_002229.jpg
473,80.01883591,blur_dataset/out_of_focus0658.jpg
474,74.4154037,voc_emotic_ava/AVA__766074.jpg
475,71.85783476,voc_emotic_ava/JPEGImages__2010_006899.jpg
476,70.80950435,voc_emotic_ava/AVA__48956.jpg
477,71.88954947,voc_emotic_ava/VOC2012__2008_004147.jpg
478,58.62717455,voc_emotic_ava/EMOTIC__COCO_train2014_000000386333.jpg
479,66.39383086,voc_emotic_ava/JPEGImages__2009_002758.jpg
480,69.0465256,voc_emotic_ava/VOC2012__2009_001270.jpg
481,76.41106431,voc_emotic_ava/VOC2012__2011_004841.jpg
482,70.74074476,voc_emotic_ava/EMOTIC__COCO_val2014_000000574424.jpg
483,76.46080206,voc_emotic_ava/EMOTIC__COCO_train2014_000000206058.jpg
484,65.6842674,voc_emotic_ava/JPEGImages__2009_002072.jpg
485,72.8115545,voc_emotic_ava/AVA__269846.jpg
486,78.82996397,voc_emotic_ava/AVA__584701.jpg
487,66.50946572,voc_emotic_ava/JPEGImages__2012_004292.jpg
488,71.64585781,voc_emotic_ava/AVA__222269.jpg
489,73.04677261,voc_emotic_ava/JPEGImages__2009_001822.jpg
490,65.25030412,voc_emotic_ava/JPEGImages__2010_003248.jpg
491,74.97273105,voc_emotic_ava/EMOTIC__COCO_train2014_000000081177.jpg
492,62.63620769,voc_emotic_ava/JPEGImages__2010_006003.jpg
493,71.20848714,voc_emotic_ava/EMOTIC__COCO_val2014_000000135604.jpg
494,75.11849335,voc_emotic_ava/AVA__419114.jpg
495,77.55505021,voc_emotic_ava/EMOTIC__COCO_train2014_000000570128.jpg
496,61.6725481,voc_emotic_ava/AVA__722220.jpg
497,71.09263692,voc_emotic_ava/AVA__448671.jpg
498,67.17128442,blur_dataset/motion0093.jpg
499,73.40457183,voc_emotic_ava/JPEGImages__2012_003939.jpg
500,81.87565256,voc_emotic_ava/JPEGImages__2010_001021.jpg
501,68.64851307,voc_emotic_ava/JPEGImages__2008_003304.jpg
502,74.6569237,voc_emotic_ava/JPEGImages__2011_006823.jpg
503,62.96007885,voc_emotic_ava/JPEGImages__2008_003677.jpg
504,68.13265408,voc_emotic_ava/JPEGImages__2008_000609.jpg
505,77.22179766,voc_emotic_ava/VOC2012__2009_000053.jpg
506,61.90594285,voc_emotic_ava/JPEGImages__2008_004671.jpg
507,71.988345,voc_emotic_ava/AVA__331450.jpg
508,75.37790939,voc_emotic_ava/AVA__7562.jpg
509,63.81348032,voc_emotic_ava/AVA__179738.jpg
510,58.11964302,voc_emotic_ava/EMOTIC__COCO_val2014_000000076431.jpg
511,75.07395881,voc_emotic_ava/JPEGImages__2008_006351.jpg
512,79.39733467,voc_emotic_ava/VOC2012__2012_004312.jpg
513,81.47627324,voc_emotic_ava/EMOTIC__COCO_val2014_000000568765.jpg
514,70.1165122,voc_emotic_ava/AVA__241745.jpg
515,80.9154778,voc_emotic_ava/JPEGImages__2009_004126.jpg
516,74.94195805,voc_emotic_ava/VOC2012__2009_001377.jpg
517,72.29059423,voc_emotic_ava/VOC2012__2008_006339.jpg
518,69.94708766,voc_emotic_ava/JPEGImages__2012_000365.jpg
519,68.0662513,voc_emotic_ava/JPEGImages__2010_002388.jpg
520,76.04817571,voc_emotic_ava/VOC2012__2011_005597.jpg
521,74.39435441,voc_emotic_ava/EMOTIC__COCO_val2014_000000271546.jpg
522,72.45425398,voc_emotic_ava/JPEGImages__2008_005266.jpg
523,73.68653471,voc_emotic_ava/JPEGImages__2008_005904.jpg
524,77.84291285,blur_dataset/out_of_focus0235.jpg
525,73.36639611,voc_emotic_ava/JPEGImages__2009_005114.jpg
526,76.28270549,voc_emotic_ava/JPEGImages__2008_006682.jpg
527,76.34372976,voc_emotic_ava/VOC2012__2008_006619.jpg
528,72.89678498,voc_emotic_ava/AVA__57083.jpg
529,75.16723726,voc_emotic_ava/AVA__424493.jpg
530,65.70289128,voc_emotic_ava/JPEGImages__2011_002224.jpg
531,75.84364054,voc_emotic_ava/VOC2012__2008_007603.jpg
532,73.11525476,voc_emotic_ava/VOC2012__2008_005938.jpg
533,76.04454651,voc_emotic_ava/AVA__647874.jpg
534,77.58109535,voc_emotic_ava/EMOTIC__COCO_train2014_000000247068.jpg
535,73.19973185,voc_emotic_ava/JPEGImages__2008_001439.jpg
536,64.19474021,voc_emotic_ava/AVA__490844.jpg
537,66.70567427,voc_emotic_ava/VOC2012__2008_003212.jpg
538,65.86188303,voc_emotic_ava/JPEGImages__2009_003523.jpg
539,73.05255337,voc_emotic_ava/JPEGImages__2008_000082.jpg
540,78.42820168,voc_emotic_ava/EMOTIC__COCO_train2014_000000244429.jpg
541,69.1728323,voc_emotic_ava/JPEGImages__2008_007806.jpg
542,76.01978794,voc_emotic_ava/VOC2012__2012_001882.jpg
543,75.6785087,voc_emotic_ava/JPEGImages__2011_006662.jpg
544,67.55622265,voc_emotic_ava/AVA__170401.jpg
545,72.33208021,voc_emotic_ava/VOC2012__2011_003955.jpg
546,74.97384649,voc_emotic_ava/VOC2012__2008_007788.jpg
547,67.68872568,voc_emotic_ava/AVA__346417.jpg
548,64.5739516,voc_emotic_ava/VOC2012__2010_003085.jpg
549,75.89962342,voc_emotic_ava/AVA__734332.jpg
550,75.88227686,voc_emotic_ava/JPEGImages__2011_004346.jpg
551,78.48279993,voc_emotic_ava/VOC2012__2012_001818.jpg
552,75.1420962,voc_emotic_ava/VOC2012__2011_001957.jpg
553,75.22717394,voc_emotic_ava/JPEGImages__2012_002444.jpg
554,79.27817274,voc_emotic_ava/VOC2012__2011_006708.jpg
555,77.5746493,voc_emotic_ava/AVA__396114.jpg
556,73.07114166,voc_emotic_ava/VOC2012__2011_003644.jpg
557,78.11679824,voc_emotic_ava/EMOTIC__COCO_val2014_000000077784.jpg
558,76.90705035,voc_emotic_ava/VOC2012__2008_008018.jpg
559,77.09179789,voc_emotic_ava/EMOTIC__COCO_train2014_000000224304.jpg
560,73.77390177,voc_emotic_ava/JPEGImages__2008_005205.jpg
561,77.73603293,voc_emotic_ava/EMOTIC__COCO_val2014_000000466901.jpg
562,70.28233097,voc_emotic_ava/EMOTIC__COCO_train2014_000000180967.jpg
563,75.09143512,voc_emotic_ava/JPEGImages__2009_002499.jpg
564,76.78187952,voc_emotic_ava/VOC2012__2008_006723.jpg
565,79.58106503,voc_emotic_ava/AVA__519720.jpg
566,66.38952134,blur_dataset/motion0152.jpg
567,71.35419395,voc_emotic_ava/EMOTIC__COCO_val2014_000000108111.jpg
568,78.06288951,voc_emotic_ava/JPEGImages__2009_001199.jpg
569,73.86602905,voc_emotic_ava/VOC2012__2011_002671.jpg
570,74.97384072,voc_emotic_ava/AVA__369586.jpg
571,71.58379656,voc_emotic_ava/JPEGImages__2010_002668.jpg
572,66.55968561,voc_emotic_ava/JPEGImages__2009_004289.jpg
573,78.92387618,voc_emotic_ava/EMOTIC__COCO_train2014_000000381119.jpg
574,65.53129074,voc_emotic_ava/JPEGImages__2010_003891.jpg
575,61.21075171,voc_emotic_ava/VOC2012__2011_006780.jpg
576,72.61692347,voc_emotic_ava/JPEGImages__2008_001961.jpg
577,72.55540498,voc_emotic_ava/JPEGImages__2008_007442.jpg
578,73.96057558,voc_emotic_ava/VOC2012__2011_005090.jpg
579,77.15997135,voc_emotic_ava/VOC2012__2012_002267.jpg
580,74.14836221,voc_emotic_ava/EMOTIC__COCO_val2014_000000561856.jpg
581,65.87413859,voc_emotic_ava/AVA__350630.jpg
582,65.63047222,voc_emotic_ava/VOC2012__2009_004809.jpg
583,68.55630525,voc_emotic_ava/AVA__38151.jpg
584,68.78229246,voc_emotic_ava/AVA__298953.jpg
585,70.09836298,voc_emotic_ava/AVA__439246.jpg
586,68.70765155,voc_emotic_ava/JPEGImages__2007_005951.jpg
587,71.13564822,voc_emotic_ava/JPEGImages__2012_001209.jpg
588,72.87188967,voc_emotic_ava/JPEGImages__2009_003022.jpg
589,70.59894777,voc_emotic_ava/VOC2012__2010_000921.jpg
590,69.79625491,voc_emotic_ava/VOC2012__2008_001726.jpg
591,65.22466382,voc_emotic_ava/EMOTIC__COCO_train2014_000000303370.jpg
592,75.41290125,voc_emotic_ava/EMOTIC__COCO_train2014_000000461004.jpg
593,71.8479482,voc_emotic_ava/VOC2012__2010_003480.jpg
594,73.11493159,voc_emotic_ava/EMOTIC__COCO_train2014_000000313073.jpg
595,79.88441006,voc_emotic_ava/JPEGImages__2008_007188.jpg
596,73.83846056,voc_emotic_ava/AVA__679377.jpg
597,66.76010841,voc_emotic_ava/AVA__105414.jpg
598,69.5834743,voc_emotic_ava/EMOTIC__COCO_val2014_000000245414.jpg
599,67.13418209,voc_emotic_ava/VOC2012__2010_006732.jpg
600,78.66138988,voc_emotic_ava/JPEGImages__2011_006329.jpg
601,73.83087614,voc_emotic_ava/EMOTIC__COCO_val2014_000000128586.jpg
602,60.83430001,voc_emotic_ava/JPEGImages__2009_003108.jpg
603,76.35003011,voc_emotic_ava/AVA__264185.jpg
604,77.88149907,voc_emotic_ava/VOC2012__2008_006943.jpg
605,67.244922,voc_emotic_ava/VOC2012__2009_004878.jpg
606,79.34842761,voc_emotic_ava/JPEGImages__2010_000860.jpg
607,73.93488661,voc_emotic_ava/EMOTIC__COCO_train2014_000000246932.jpg
608,43.56743844,voc_emotic_ava/AVA__734748.jpg
609,65.07422848,voc_emotic_ava/JPEGImages__2012_000554.jpg
610,72.92038559,voc_emotic_ava/VOC2012__2008_002168.jpg
611,75.87388316,voc_emotic_ava/EMOTIC__COCO_train2014_000000024689.jpg
612,83.36091237,voc_emotic_ava/VOC2012__2008_002043.jpg
613,71.17165433,voc_emotic_ava/VOC2012__2012_002078.jpg
614,71.54962786,voc_emotic_ava/VOC2012__2010_004220.jpg
615,68.25830239,voc_emotic_ava/EMOTIC__COCO_val2014_000000130839.jpg
616,71.68149845,voc_emotic_ava/VOC2012__2009_001431.jpg
617,77.81250027,voc_emotic_ava/AVA__577770.jpg
618,74.84245601,voc_emotic_ava/EMOTIC__COCO_train2014_000000395527.jpg
619,73.72139245,voc_emotic_ava/VOC2012__2010_005674.jpg
620,74.00317449,voc_emotic_ava/AVA__436984.jpg
621,74.91246896,voc_emotic_ava/JPEGImages__2012_001023.jpg
622,75.46461675,voc_emotic_ava/EMOTIC__COCO_train2014_000000362166.jpg
623,77.45976542,voc_emotic_ava/EMOTIC__COCO_val2014_000000055528.jpg
624,72.22608735,voc_emotic_ava/JPEGImages__2009_005201.jpg
625,60.15219106,voc_emotic_ava/JPEGImages__2010_006923.jpg
626,71.53935252,voc_emotic_ava/AVA__529139.jpg
627,82.26041011,blur_dataset/motion0289.jpg
628,66.74603744,voc_emotic_ava/VOC2012__2011_002849.jpg
629,70.08543388,voc_emotic_ava/JPEGImages__2010_001327.jpg
630,74.62924122,voc_emotic_ava/AVA__816920.jpg
631,63.20913108,voc_emotic_ava/AVA__21967.jpg
632,57.03116178,voc_emotic_ava/EMOTIC__COCO_train2014_000000425742.jpg
633,56.44492499,voc_emotic_ava/JPEGImages__2010_005202.jpg
634,72.40043234,voc_emotic_ava/EMOTIC__COCO_val2014_000000178025.jpg
635,73.29212982,voc_emotic_ava/EMOTIC__COCO_val2014_000000141416.jpg
636,79.80637583,voc_emotic_ava/VOC2012__2008_000087.jpg
637,90.28007214,voc_emotic_ava/AVA__618469.jpg
638,73.65917415,voc_emotic_ava/EMOTIC__COCO_train2014_000000281743.jpg
639,77.39743857,voc_emotic_ava/JPEGImages__2011_003567.jpg
640,71.97225725,voc_emotic_ava/VOC2012__2008_007303.jpg
641,66.77840614,voc_emotic_ava/AVA__39198.jpg
642,74.90240723,voc_emotic_ava/AVA__129114.jpg
643,72.62897615,voc_emotic_ava/VOC2012__2012_001974.jpg
644,75.63307251,voc_emotic_ava/EMOTIC__COCO_train2014_000000459255.jpg
645,76.79375141,voc_emotic_ava/VOC2012__2008_006597.jpg
646,64.1625477,voc_emotic_ava/AVA__244041.jpg
647,71.71399044,voc_emotic_ava/VOC2012__2011_000167.jpg
648,70.9123269,voc_emotic_ava/JPEGImages__2011_002128.jpg
649,73.13563254,voc_emotic_ava/JPEGImages__2010_000330.jpg
650,79.7897618,voc_emotic_ava/EMOTIC__COCO_train2014_000000404495.jpg
651,68.0462981,voc_emotic_ava/AVA__63965.jpg
652,76.73676125,voc_emotic_ava/VOC2012__2010_004176.jpg
653,75.50393607,voc_emotic_ava/EMOTIC__COCO_val2014_000000488375.jpg
654,76.69665497,voc_emotic_ava/JPEGImages__2008_005716.jpg
655,73.53256736,voc_emotic_ava/JPEGImages__2008_005209.jpg
656,54.29194111,voc_emotic_ava/EMOTIC__COCO_val2014_000000168583.jpg
657,74.40111496,voc_emotic_ava/VOC2012__2012_000680.jpg
658,75.55929144,voc_emotic_ava/JPEGImages__2009_001413.jpg
659,52.01281206,voc_emotic_ava/JPEGImages__2008_005469.jpg
660,70.01323028,voc_emotic_ava/AVA__375367.jpg
661,72.85228464,voc_emotic_ava/AVA__271072.jpg
662,72.38202286,voc_emotic_ava/EMOTIC__COCO_train2014_000000020456.jpg
663,74.25183689,voc_emotic_ava/JPEGImages__2008_005728.jpg
664,74.72938982,voc_emotic_ava/VOC2012__2009_004342.jpg
665,75.21190042,voc_emotic_ava/EMOTIC__COCO_train2014_000000378056.jpg
666,64.32579824,voc_emotic_ava/AVA__556662.jpg
667,81.64326979,voc_emotic_ava/AVA__65435.jpg
668,70.6619176,voc_emotic_ava/EMOTIC__COCO_train2014_000000331334.jpg
669,71.83800001,voc_emotic_ava/AVA__137151.jpg
670,70.55635802,voc_emotic_ava/VOC2012__2012_002405.jpg
671,69.58624493,voc_emotic_ava/JPEGImages__2008_004610.jpg
672,71.54721855,voc_emotic_ava/EMOTIC__COCO_train2014_000000367982.jpg
673,69.77213115,voc_emotic_ava/EMOTIC__COCO_val2014_000000046433.jpg
674,73.94473807,voc_emotic_ava/EMOTIC__COCO_train2014_000000104344.jpg
675,74.27814799,voc_emotic_ava/JPEGImages__2010_005796.jpg
676,71.04533832,voc_emotic_ava/AVA__263982.jpg
677,74.73875373,voc_emotic_ava/AVA__831391.jpg
678,66.33008874,voc_emotic_ava/EMOTIC__COCO_train2014_000000432424.jpg
679,63.48322147,voc_emotic_ava/AVA__62989.jpg
680,76.75757632,voc_emotic_ava/AVA__669418.jpg
681,77.78909739,voc_emotic_ava/AVA__6451.jpg
682,79.93007555,voc_emotic_ava/AVA__369552.jpg
683,70.23204159,voc_emotic_ava/VOC2012__2011_000828.jpg
684,73.29917898,voc_emotic_ava/EMOTIC__COCO_train2014_000000368656.jpg
685,75.14353335,voc_emotic_ava/EMOTIC__sun_afshjaqvripgipip.jpg
686,68.13030002,voc_emotic_ava/EMOTIC__COCO_val2014_000000578492.jpg
687,70.7476106,voc_emotic_ava/VOC2012__2009_000704.jpg
688,71.95295166,voc_emotic_ava/JPEGImages__2009_000287.jpg
689,73.08907566,voc_emotic_ava/AVA__422693.jpg
690,78.49760647,voc_emotic_ava/EMOTIC__c7qnhyvubab2gymolq.jpg
691,74.62299215,voc_emotic_ava/AVA__539448.jpg
692,62.79194164,voc_emotic_ava/EMOTIC__COCO_train2014_000000223603.jpg
693,77.28351178,voc_emotic_ava/VOC2012__2010_000298.jpg
694,66.24673,voc_emotic_ava/JPEGImages__2011_003216.jpg
695,74.02670331,voc_emotic_ava/VOC2012__2010_000901.jpg
696,70.44900571,voc_emotic_ava/AVA__420918.jpg
697,80.44255614,voc_emotic_ava/AVA__477464.jpg
698,73.39898291,voc_emotic_ava/EMOTIC__COCO_train2014_000000241402.jpg
699,83.71570209,voc_emotic_ava/JPEGImages__2008_006300.jpg
700,72.76371639,voc_emotic_ava/EMOTIC__COCO_train2014_000000260991.jpg
701,76.82994906,voc_emotic_ava/JPEGImages__2008_008689.jpg
702,75.64736051,voc_emotic_ava/EMOTIC__COCO_train2014_000000236650.jpg
703,77.96325026,voc_emotic_ava/AVA__230822.jpg
704,78.06709353,voc_emotic_ava/AVA__210656.jpg
705,69.40571253,voc_emotic_ava/JPEGImages__2008_005421.jpg
706,64.91987545,blur_dataset/motion0172.jpg
707,52.41466522,voc_emotic_ava/AVA__356807.jpg
708,82.01426971,voc_emotic_ava/VOC2012__2008_002644.jpg
709,81.39830442,voc_emotic_ava/EMOTIC__COCO_val2014_000000183675.jpg
710,68.14546893,voc_emotic_ava/VOC2012__2012_004279.jpg
711,80.01894336,voc_emotic_ava/JPEGImages__2010_002370.jpg
712,67.12029423,voc_emotic_ava/VOC2012__2012_001519.jpg
713,74.34151805,voc_emotic_ava/VOC2012__2012_001369.jpg
714,77.44956491,voc_emotic_ava/EMOTIC__COCO_val2014_000000203350.jpg
715,70.8302736,voc_emotic_ava/VOC2012__2012_001588.jpg
716,77.00088461,voc_emotic_ava/JPEGImages__2008_006825.jpg
717,75.79546733,voc_emotic_ava/VOC2012__2008_007212.jpg
718,78.68121358,voc_emotic_ava/JPEGImages__2012_004163.jpg
719,70.22758712,voc_emotic_ava/VOC2012__2011_000738.jpg
720,71.99690625,voc_emotic_ava/JPEGImages__2012_001501.jpg
721,69.5244858,voc_emotic_ava/VOC2012__2009_004749.jpg
722,69.33520665,voc_emotic_ava/AVA__753192.jpg
723,73.50269844,voc_emotic_ava/JPEGImages__2010_000527.jpg
724,75.26433605,voc_emotic_ava/VOC2012__2008_008172.jpg
725,73.72216583,voc_emotic_ava/VOC2012__2011_000198.jpg
726,75.5252531,voc_emotic_ava/JPEGImages__2011_004905.jpg
727,74.47969291,voc_emotic_ava/EMOTIC__COCO_train2014_000000409025.jpg
728,76.05262799,voc_emotic_ava/EMOTIC__COCO_train2014_000000165319.jpg
729,73.36049845,voc_emotic_ava/AVA__540031.jpg
730,75.15604872,voc_emotic_ava/AVA__452480.jpg
731,66.22814548,voc_emotic_ava/EMOTIC__COCO_train2014_000000111716.jpg
732,73.81460257,voc_emotic_ava/JPEGImages__2009_001743.jpg
733,75.17070879,voc_emotic_ava/EMOTIC__COCO_train2014_000000229896.jpg
734,74.98205258,blur_dataset/out_of_focus0212.jpg
735,74.65102348,voc_emotic_ava/JPEGImages__2012_003799.jpg
736,73.78203602,voc_emotic_ava/JPEGImages__2010_000788.jpg
737,72.76271801,voc_emotic_ava/EMOTIC__COCO_val2014_000000184266.jpg
738,75.53307994,voc_emotic_ava/JPEGImages__2009_005292.jpg
739,70.67067266,voc_emotic_ava/EMOTIC__COCO_val2014_000000477924.jpg
740,71.78549085,voc_emotic_ava/VOC2012__2008_005351.jpg
741,70.33758717,voc_emotic_ava/EMOTIC__COCO_train2014_000000258975.jpg
742,68.31670934,voc_emotic_ava/VOC2012__2008_000201.jpg
743,69.72667892,voc_emotic_ava/JPEGImages__2010_001675.jpg
744,78.68151447,voc_emotic_ava/VOC2012__2008_000537.jpg
745,72.3825547,voc_emotic_ava/JPEGImages__2011_002245.jpg
746,72.05681963,voc_emotic_ava/JPEGImages__2009_004377.jpg
747,70.76395143,blur_dataset/out_of_focus0089.JPG
748,70.33131816,voc_emotic_ava/JPEGImages__2009_002830.jpg
749,67.45000832,voc_emotic_ava/JPEGImages__2010_000256.jpg
750,71.90203398,voc_emotic_ava/JPEGImages__2009_005142.jpg
751,76.01913181,voc_emotic_ava/VOC2012__2011_002144.jpg
752,71.07551079,voc_emotic_ava/VOC2012__2009_002507.jpg
753,73.59754615,voc_emotic_ava/VOC2012__2008_002290.jpg
754,78.73376027,voc_emotic_ava/JPEGImages__2010_000633.jpg
755,78.6326271,voc_emotic_ava/AVA__678378.jpg
756,71.29128928,voc_emotic_ava/VOC2012__2008_006198.jpg
757,74.43942516,voc_emotic_ava/VOC2012__2011_005441.jpg
758,77.08471019,voc_emotic_ava/VOC2012__2008_006570.jpg
759,84.85562945,voc_emotic_ava/AVA__89875.jpg
760,74.96896223,voc_emotic_ava/JPEGImages__2010_000608.jpg
761,76.80328462,voc_emotic_ava/VOC2012__2009_000529.jpg
762,72.27490564,voc_emotic_ava/VOC2012__2009_001596.jpg
763,69.73011011,voc_emotic_ava/EMOTIC__COCO_train2014_000000241283.jpg
764,76.72382993,voc_emotic_ava/EMOTIC__COCO_train2014_000000225566.jpg
765,71.86402436,voc_emotic_ava/JPEGImages__2009_003097.jpg
766,71.04862043,voc_emotic_ava/VOC2012__2011_004996.jpg
767,78.02752271,voc_emotic_ava/VOC2012__2008_006566.jpg
768,63.68244079,blur_dataset/out_of_focus0486.jpg
769,71.34337933,voc_emotic_ava/EMOTIC__COCO_val2014_000000508811.jpg
770,75.0059747,voc_emotic_ava/AVA__539119.jpg
771,71.69594783,voc_emotic_ava/AVA__166940.jpg
772,82.32707438,voc_emotic_ava/VOC2012__2008_002922.jpg
773,77.37531019,voc_emotic_ava/JPEGImages__2011_001771.jpg
774,72.64592417,voc_emotic_ava/AVA__21958.jpg
775,72.23881421,voc_emotic_ava/VOC2012__2011_000919.jpg
